2.687616291089518425e-02,5.830059954517263082e-02,1.261112259665081621e-02,1.798635517882985271e-02,3.080421749017986377e-02,3.080421749017986377e-02,3.514575149886293298e-03,1.715939632003307680e-02,5.747364068637585144e-02,1.027496382054992746e-01,9.592722762042588114e-02,1.302460202604920417e-02,1.653917717593549660e-03,1.343808145544759212e-02,7.235890014471779708e-03,7.649369443870167665e-03,2.997725863138308786e-02,6.408931155675005528e-03,7.235890014471779708e-02,9.096547446764522912e-03,0.000000000000000000e+00,1.426504031424436630e-02,8.683068017366136690e-03,5.375232582179036503e-03,2.728964234029357047e-02,1.467851974364275426e-02,2.356832747570808406e-02,3.907380607814760903e-02,2.046723175522017699e-02,5.788712011577423593e-03,1.217696919578250964e-01,1.426504031424436630e-02,2.770312176969195669e-02,2.315484804630969437e-02,1.033698573495968505e-02,2.853008062848873261e-02
1.446878875568416781e-03,3.100454733360892730e-03,2.066969822240595153e-03,3.183133526250516571e-02,1.157503100454733425e-02,4.423315419594874010e-02,1.508887970235634618e-02,4.133939644481190306e-03,1.653575857792476123e-02,4.175279040926002661e-02,2.666391070690368043e-02,5.622157916494419094e-02,2.459694088466308354e-02,6.841670111616370009e-02,1.694915254237288130e-02,9.590739975196362066e-02,3.224472922695328925e-02,1.240181893344357092e-02,6.614303431169904664e-03,2.666391070690368043e-02,0.000000000000000000e+00,3.741215378255477453e-02,1.198842496899545258e-02,2.190988011575031175e-02,1.963621331128565656e-02,3.183133526250516571e-02,1.333195535345184091e-01,1.612236461347664462e-02,1.302190988011575103e-02,1.612236461347664462e-02,0.000000000000000000e+00,4.505994212484498024e-02,1.446878875568416781e-03,8.371227780074411151e-02,1.116163704009921417e-02,1.880942538238941641e-02
1.474989311671654618e-02,5.579307396323215235e-02,4.638734501923898884e-02,3.847798204360838078e-03,3.099615220179563826e-02,3.719538264215476592e-02,1.047456177853783692e-02,4.916631038905515394e-03,3.420265070542967412e-02,5.066267635741770331e-02,5.493800769559641084e-02,2.565198802907225385e-03,1.047456177853783692e-02,2.479692176143651061e-02,7.182556648140231426e-02,7.396323215049166455e-02,1.667379221889696284e-02,2.843095339888841375e-02,5.985463873450192276e-03,3.505771697306541562e-02,0.000000000000000000e+00,1.902522445489525371e-02,1.474989311671654618e-02,2.522445489525438136e-02,4.275331338178708918e-02,1.945275758871312446e-02,0.000000000000000000e+00,3.847798204360838078e-03,1.710132535271483706e-02,1.474989311671654618e-02,0.000000000000000000e+00,1.162890123984608864e-01,6.926036767849508280e-02,3.676784950833689863e-02,1.923899102180419039e-03,4.916631038905515394e-03
3.834172058471124050e-03,1.437814521926671519e-03,5.990893841361130678e-03,1.917086029235562025e-03,1.917086029235562025e-03,1.485741672657560526e-02,2.875629043853343038e-03,5.271986580397795136e-03,5.271986580397795136e-03,5.271986580397795136e-03,1.174215192906781675e-02,7.668344116942248101e-03,4.792715073088905063e-03,5.751258087706686076e-03,1.365923795830337878e-02,3.834172058471124050e-03,4.792715073088905063e-03,4.313443565780014123e-03,5.990893841361130678e-03,3.834172058471124050e-03,0.000000000000000000e+00,2.492211838006230459e-02,1.365923795830337878e-02,1.437814521926671519e-03,5.990893841361130678e-03,6.470165348670021618e-03,0.000000000000000000e+00,1.365923795830337878e-02,3.306973400431344190e-02,1.677450275581116729e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.493410016774503246e-01,1.917086029235562025e-03,1.294033069734004324e-02,4.792715073088905063e-03
4.811093816329418786e-03,1.528229800481109395e-02,4.726192160747134247e-02,3.212112636196405580e-02,9.763690391962643114e-03,1.027310032545634688e-01,1.598981180133012686e-02,3.141361256544502462e-02,4.499787745861043992e-02,8.164709211829630775e-02,1.332955992641856602e-01,1.061270694778548157e-02,1.146172350360832003e-02,5.023347955285128313e-02,1.031555115324748889e-01,1.351351351351351426e-01,6.792132446582708517e-03,2.745153530493844515e-02,1.853686146879864050e-02,3.297014291778689599e-02,0.000000000000000000e+00,5.801613131456063652e-03,7.216640724494127745e-03,3.254563463987547849e-03,4.811093816329418786e-03,1.018819866987406321e-02,0.000000000000000000e+00,1.061270694778548157e-02,1.231074005943115848e-02,3.254563463987547849e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.386585538417999558e-03,1.146172350360832003e-02,1.103721522569690167e-02
5.306875865251499749e-03,9.690816797415782377e-03,1.522842639593908684e-02,1.522842639593908684e-02,1.199815413013382605e-02,7.152745731425934859e-03,1.407475772958006500e-02,4.614674665436086475e-03,3.253345639132441264e-02,1.938163359483156475e-02,7.383479464697738706e-03,1.568989386248269627e-02,1.522842639593908684e-02,4.730041532071988658e-02,6.070604522381172208e-01,0.000000000000000000e+00,2.007383479464697890e-02,1.615136132902630396e-03,1.107521919704660893e-02,1.499769266266728213e-02,0.000000000000000000e+00,4.614674665436086475e-03,9.229349330872172949e-03,5.076142131979695035e-03,2.053530226119058485e-02,3.461005999077065073e-03,0.000000000000000000e+00,1.361329026303645558e-02,1.730502999538532580e-02,1.153668666359021619e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.799723119520073994e-02,1.199815413013382605e-02,1.938163359483156475e-02
7.284562926224426652e-03,3.580285182889026557e-02,6.556106633601983813e-02,1.100433973961562235e-02,5.936143831370117863e-02,5.765654060756354726e-02,6.509609423434594214e-03,5.378177309361438507e-02,1.272473651580905141e-01,1.103533787972721669e-01,4.277743335399875751e-02,1.301921884686918843e-02,1.301921884686918843e-02,6.230626162430254189e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.161810291382517041e-02,3.347799132052076826e-02,1.627402355858648467e-02,3.409795412275263421e-02,0.000000000000000000e+00,1.751394916305021657e-02,1.100433973961562235e-02,2.557346559206447739e-02,2.014879107253564686e-02,3.161810291382517041e-02,0.000000000000000000e+00,1.301921884686918843e-02,4.959702417854928470e-03,4.634221946683198673e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.565406075635461872e-02,1.224426534407935599e-02,2.076875387476751281e-02
3.060599877576004706e-03,1.285451948581921994e-02,2.244439910222403509e-03,4.080799836768006852e-03,4.488879820444807017e-03,3.264639869414405222e-03,1.530299938788002440e-02,2.652519893899204107e-03,0.000000000000000000e+00,8.337074066517037307e-01,6.733319730667210526e-03,8.161599673536013054e-04,9.181799632728014984e-03,2.448479902060804025e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.569679657212813870e-03,5.713119771475209246e-03,6.529279738828810443e-03,6.529279738828810443e-03,0.000000000000000000e+00,5.509079779636809164e-03,4.488879820444807017e-03,1.061007957559681643e-02,4.896959804121608049e-03,1.081411956743521738e-02,0.000000000000000000e+00,5.305039787798408214e-03,1.142623954295041849e-02,2.448479902060804025e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.876759844929606336e-03,8.161599673536013054e-04,1.163027953478881944e-02
4.123386842933585150e-02,3.903053194837897283e-02,3.378449270800545912e-02,7.134613366907983922e-02,7.827090546637288648e-02,4.574546217605707926e-02,4.049942293568355861e-02,4.301752177106284852e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.784387787220648752e-02,4.647990766970937215e-02,3.682719546742209416e-02,5.434896653026964619e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.266288951841359881e-02,1.941034518938201600e-02,2.906305739166929053e-02,4.280768020144790770e-02,0.000000000000000000e+00,2.350225579687336211e-02,2.108907774630154261e-02,2.832861189801699764e-02,2.990242367012905383e-02,2.350225579687336211e-02,0.000000000000000000e+00,2.675480012590494144e-02,4.123386842933585150e-02,1.017731612632462486e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.063686916378134673e-02,2.675480012590494144e-02,4.574546217605707926e-02
1.179789689664016315e-03,2.051808155937419678e-03,4.257501923570146049e-03,9.399333162349320370e-01,0.000000000000000000e+00,4.206206719671710774e-03,3.436778661195178178e-03,2.462169787124903614e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.334701205437292031e-03,7.181328545780969958e-04,5.693767632726339824e-03,3.385483457296742903e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.128494485765580823e-03,2.667350602718646015e-03,2.308284175429597355e-03,1.231084893562451807e-03,0.000000000000000000e+00,3.385483457296742903e-03,3.488073865093613887e-03,9.233136701718389636e-04,5.129520389843549195e-04,5.642472428827904115e-04,0.000000000000000000e+00,1.231084893562451807e-03,1.231084893562451807e-03,4.052321107976404081e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.026417030007694242e-03,1.384970505257758500e-03,2.051808155937419949e-04
2.521408182683158861e-02,3.568030447193149511e-03,1.926736441484300580e-02,1.427212178877259804e-02,1.450999048525214094e-02,6.945765937202663665e-02,8.325404376784015237e-03,3.568030447193149511e-03,3.829686013320646870e-02,4.519505233111322830e-03,1.498572787821122673e-02,7.207421503330162238e-02,1.427212178877259804e-02,1.546146527117031426e-02,4.352997145575641935e-02,1.593720266412940179e-02,3.829686013320646870e-02,2.402473834443387413e-02,2.188392007611798459e-02,3.044719314938154273e-02,1.688867745004757337e-02,7.730732635585156609e-02,4.352997145575641935e-02,3.972407231208373302e-02,5.946717411988581940e-03,5.613701236917221365e-02,4.995242626070409142e-02,1.926736441484300580e-02,1.117982873453853519e-02,1.807802093244529132e-02,7.730732635585156609e-02,1.498572787821122673e-02,7.849666983824929445e-03,1.926736441484300580e-02,2.616555661274976366e-02,2.450047573739295992e-02
5.500550055005500906e-03,3.960396039603960444e-03,1.496149614961496226e-02,1.716171617161716192e-02,1.408140814081408100e-02,7.788778877887789220e-02,1.232123212321232196e-02,4.620462046204620518e-03,8.668866886688668394e-02,3.894389438943894610e-02,1.535753575357535761e-01,1.364136413641364211e-02,9.240924092409241036e-03,3.322332233223322662e-02,8.360836083608361516e-03,1.185918591859185939e-01,2.838283828382838145e-02,2.860286028602860176e-03,2.860286028602860176e-03,6.248624862486248932e-02,5.500550055005500906e-03,0.000000000000000000e+00,8.360836083608361516e-03,4.620462046204620518e-03,2.178217821782178071e-02,1.848184818481848207e-02,4.312431243124312252e-02,6.248624862486248932e-02,5.940594059405940666e-03,5.500550055005500906e-03,1.452145214521452163e-02,3.036303630363036341e-02,1.276127612761276085e-02,4.136413641364136695e-02,1.188118811881188133e-02,3.960396039603960444e-03
6.486924792215690433e-03,2.351510237178187565e-02,2.898844516521386500e-02,3.243462396107844870e-02,1.013581998783701608e-02,1.382525846340968978e-01,7.703223190756131739e-03,1.378471518345834174e-02,1.419014798297182217e-02,1.621731198053922608e-03,0.000000000000000000e+00,4.054327995134806434e-02,1.621731198053922435e-02,7.784309750658828519e-02,8.514088789783092609e-03,5.027366713967160172e-02,4.662477194405027607e-03,1.581187918102574391e-02,2.635313196837624130e-03,4.459760794648286869e-02,9.730387188323535649e-03,0.000000000000000000e+00,1.256841678491790043e-02,6.892357591729170868e-03,2.250152037299817456e-02,6.730184471923778000e-02,3.729981755524022086e-02,2.047435637543077239e-02,3.750253395499696107e-02,1.013581998783701608e-02,2.087978917494425282e-02,8.514088789783092609e-03,1.218325562538009332e-01,4.196229474964524586e-02,1.419014798297182217e-02,3.000202716399756608e-02
1.648925067835525088e-02,1.628052598622416886e-02,2.796910874556459911e-02,9.601335838029639511e-03,1.022750991442287691e-02,0.000000000000000000e+00,4.800667919014819755e-03,2.483823836359841386e-02,2.149864328950114659e-02,1.461072844917553782e-03,0.000000000000000000e+00,4.174493842621582185e-01,4.195366311834690387e-02,4.800667919014819755e-03,6.679190148194531079e-03,5.176372364850762020e-02,3.005635566687539159e-02,2.379461490294301762e-02,1.690670006261740799e-02,1.648925067835525088e-02,9.810060530160718065e-03,0.000000000000000000e+00,2.233354205802546427e-02,1.461072844917553782e-03,1.064495929868503402e-02,1.064495929868503402e-02,2.859528282195783824e-02,6.282613233145481479e-02,4.383218534752660912e-03,1.314965560425798360e-02,1.461072844917553782e-03,1.314965560425798360e-02,2.943018159048215246e-02,1.774159883114172567e-02,2.650803590064704576e-02,4.800667919014819755e-03
8.629111038749592150e-03,2.246825138391403409e-02,2.735265385867795621e-02,4.314555519374796422e-02,3.060892217518723646e-02,0.000000000000000000e+00,2.523607945294692109e-02,1.084337349397590383e-01,8.629111038749592150e-03,1.370888961250407156e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.514164767176815439e-02,7.424291761641159393e-02,1.253663301856072949e-02,3.516769781830023089e-02,1.986323673070660920e-02,7.815043959622272954e-03,4.721589058938456540e-02,2.702702702702702853e-02,6.984695538912406854e-02,0.000000000000000000e+00,2.165418430478671316e-02,7.489417127971344408e-03,1.872354281992836059e-02,1.253663301856072949e-02,8.287202865516118955e-02,5.861282969716704282e-03,8.629111038749592150e-03,5.861282969716704282e-03,3.337675024422012693e-02,3.370237707587105114e-02,3.793552588733311443e-02,4.558775643112992701e-03,4.070335395636600316e-03,2.279387821556496350e-03
5.376344086021505805e-03,1.426799007444168668e-02,2.274607113316790691e-02,2.274607113316790951e-03,1.240694789081885942e-02,0.000000000000000000e+00,7.237386269644333937e-03,6.410256410256410034e-03,1.985111662531017368e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.964433416046319422e-02,1.095947063688999107e-02,1.674937965260545752e-02,6.581885856079404684e-01,2.543424317617866068e-02,9.098428453267163804e-03,8.684863523573201419e-03,1.447477253928866831e-03,1.137303556658395345e-02,0.000000000000000000e+00,4.962779156327543420e-03,8.478081058726220226e-03,1.323407775020678245e-02,6.410256410256410034e-03,5.996691480562448516e-03,2.791563275434243152e-02,8.684863523573201419e-03,5.996691480562448516e-03,1.344086021505376365e-02,1.861042183622828783e-03,9.098428453267163804e-03,1.716294458229941991e-02,1.592224979321753622e-02,8.684863523573201419e-03
1.037613488975356636e-02,1.686121919584954512e-02,8.646779074794639502e-03,1.801412307248883085e-02,9.079118028534371651e-03,0.000000000000000000e+00,1.556420233463035041e-02,2.536388528606427564e-02,6.917423259835710908e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.556420233463035041e-02,2.983138780804150611e-02,2.284190805591583828e-01,0.000000000000000000e+00,5.620406398616515330e-03,1.080847384349329851e-02,2.839025796224239895e-02,1.539126675313445825e-01,6.067156650814238550e-02,0.000000000000000000e+00,9.943795936013834214e-03,3.746937599077676886e-03,5.202478743334774253e-02,9.943795936013834214e-02,2.536388528606427564e-02,1.527597636547052898e-02,9.943795936013834214e-03,5.620406398616515330e-03,1.239371667387231639e-02,5.490704712494595685e-02,6.485084306095979627e-03,2.334630350194552562e-02,6.485084306095979627e-03,3.098429168468078837e-02
1.152516327314636897e-03,3.073376872839032013e-03,1.171724932769880982e-02,2.958125240107568193e-02,3.649635036496350245e-03,0.000000000000000000e+00,3.073376872839032013e-03,6.338839800230503148e-03,7.491356127545140478e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.689204763734152903e-03,9.988474836726853393e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.875528236650018721e-03,1.018056089127929338e-02,2.305032654629273793e-03,8.067614291202458709e-03,7.814060699193238202e-01,0.000000000000000000e+00,9.604302727621975150e-03,4.417979254706108465e-03,2.497118709181713261e-02,9.028044563964656918e-03,1.536688436419516007e-03,8.451786400307336952e-03,1.152516327314636983e-02,5.570495582020744928e-03,9.988474836726853393e-03,8.067614291202458709e-03,5.570495582020744928e-03,3.265462927391471568e-03,4.994237418363426696e-03,4.417979254706108465e-03
8.131114216745012613e-03,2.197941811713886515e-02,1.016389277093126750e-02,1.511879049676025967e-02,2.871299707788082731e-02,0.000000000000000000e+00,1.219667132511752065e-02,1.549993647567018094e-02,2.248761275568542800e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.197941811713886515e-02,2.299580739423199086e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.842205564731292169e-02,1.168847668657095606e-02,6.644644898996315829e-02,2.105196290179138507e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.359420658112056937e-02,1.969254224367933057e-02,2.086138991233642548e-01,2.477448862914496258e-02,9.147503493838140057e-03,4.192605768009147887e-03,2.159827213822894040e-02,2.197941811713886515e-02,7.927836361326387471e-02,2.197941811713886515e-02,3.188921356879684949e-02,1.219667132511752065e-02,3.354084614407318310e-02,1.118028204802439321e-02
6.782081028020703513e-03,7.139032661074423951e-04,3.747992147064072629e-03,5.354274495805818289e-03,4.461895413171515674e-03,0.000000000000000000e+00,2.855613064429769581e-03,2.141709798322327402e-03,1.427806532214884790e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.141709798322327402e-03,2.677137247902909144e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.139032661074423951e-04,7.139032661074423951e-04,1.427806532214884790e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.855613064429769581e-03,2.320185614849187838e-03,2.141709798322327402e-03,8.995181152953775072e-01,7.317508477601285255e-03,2.320185614849187838e-03,1.070854899161163701e-03,4.818847046225236547e-03,1.802605746921292010e-02,1.088702480813849745e-02,5.532750312332679159e-03,5.532750312332679159e-03,1.784758165268606096e-03,7.139032661074423951e-04
